experiment_family,scenario_name,condition_name,persona_name,agent_persona_name,chat_atmosphere,repeat_index,phase,timestep,agent_id,was_ever_active,active_count,visible_hyperedge_ids,dominant_hyperedge_id,visible_negative_pressure,latent_neg_tendency,final_choice,credible_choice,share_choice,comment_choice,nsb,cb,sb,eb_probe,probe_mode,reason
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_262,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5186,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_263,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5077,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_264,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5087,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_265,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5512,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_266,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5051,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_267,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.4979,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_268,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5027,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_269,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5371,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_270,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5501,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_271,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5317,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_272,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5199,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_273,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.4881,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_274,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5131,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_275,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.528,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_276,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5236,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_277,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5109,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_278,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.4871,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_279,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5087,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_280,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.4977,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_281,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.527,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_282,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.4798,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_283,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5193,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_284,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.556,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_285,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5105,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_286,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5179,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_287,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5677,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_288,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5189,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_289,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5285,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_290,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5157,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_291,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5503,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_292,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5553,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_293,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5327,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_294,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5169,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_295,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.475,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_296,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5351,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_297,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5365,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_298,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.5637,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_299,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.4771,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,entry,0,agent_300,False,0,seed_1|seed_2|seed_3|seed_4,seed_4,,0.558,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_001,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.686,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_002,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.7189,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_003,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6583,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_004,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6579,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_005,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5587,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_006,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6531,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_007,True,3,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.8713,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_008,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5546,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_009,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5438,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_010,True,3,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.8558,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_011,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5659,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_012,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5399,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_013,True,2,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.787,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_014,True,2,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.8119,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_015,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.7089,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_016,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6398,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_017,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.7283,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_018,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6834,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_019,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5586,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_020,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5683,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_021,True,2,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.7782,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_022,True,2,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.8236,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_023,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5307,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_024,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5637,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_025,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6958,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_026,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5228,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_027,True,2,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.8159,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_028,True,2,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6611,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_029,True,3,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.9123,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_030,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5539,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_031,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5798,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_032,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5809,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_033,True,3,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.9218,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_034,True,3,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.7735,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_035,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.7134,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_036,True,2,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.7968,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_037,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5304,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_038,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.544,negative,neutral,none,neutral,1.0,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_039,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6699,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_040,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.4972,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_041,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5088,neutral,neutral,none,neutral,0.5,0.5,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_042,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6676,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_043,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.7058,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_044,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6786,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_045,True,2,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6894,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_046,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6841,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_047,True,2,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.8054,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_048,False,0,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.5634,negative,negative,none,neutral,1.0,1.0,,0.5,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_049,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.701,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_050,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6895,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_051,True,2,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.8149,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_052,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6605,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_053,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6801,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_054,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6751,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_055,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6786,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_056,True,2,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6837,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_057,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6501,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_058,True,1,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.6848,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_059,True,2,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.8149,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,main_baseline_neutral,none,16,terminal,5,agent_060,True,2,t1_e10|t1_e11|t1_e14,t1_e14,1.0,0.785,negative,negative,negative,support_negative,1.0,1.0,1.0,1.0,rule,rule_probe_from_visible_hyperedges
