experiment_family,scenario_name,condition_name,persona_name,cell_persona_design,chat_atmosphere,repeat_index,n_events,final_timestep,mean_nsb,mean_gcr,mean_ssa,mean_scm,mean_public_nsb_active,final_nsb,terminal_active_nsb,active_agents_terminal_nsb,terminal_all_agents_nsb,entry_all_agents_nsb,delta_all_agents_nsb,delta_terminal_minus_entry,public_thread_negative_share,terminal_active_agents_nsb,terminal_inactive_agents_nsb,entry_all_agents_latent_neg_mean,terminal_all_agents_latent_neg_mean,delta_all_agents_latent_neg_mean,entry_active_agents_latent_neg_mean,terminal_active_agents_latent_neg_mean,entry_inactive_agents_latent_neg_mean,terminal_inactive_agents_latent_neg_mean,delta_inactive_agents_latent_neg_mean,entry_all_agents_attitude_n,terminal_all_agents_attitude_n,entry_active_agents_attitude_n,terminal_active_agents_attitude_n,entry_inactive_agents_attitude_n,terminal_inactive_agents_attitude_n,terminal_panel_all_last_choice_nsb,terminal_panel_active_last_choice_nsb,terminal_panel_inactive_last_choice_nsb,terminal_panel_never_active_last_choice_nsb,terminal_panel_all_latent_neg_mean,terminal_panel_active_latent_neg_mean,terminal_panel_inactive_latent_neg_mean,terminal_panel_never_active_latent_neg_mean,terminal_panel_active_n,terminal_panel_inactive_n,terminal_panel_never_active_n,terminal_nsb_by_persona,active_count_by_persona,prototype_mean_latent_by_persona,prototype_negative_ratio_by_persona,inactive_shift,active_shift,terminal_all_agents_cb,terminal_all_agents_sb,terminal_all_agents_eb_probe,probe_n_agents,final_gcr,final_ssa,terminal_support_report_1_count,terminal_support_report_2_count,terminal_neutral_count,terminal_reply_count,terminal_post_count,terminal_like_count,terminal_repost_count,terminal_group_tendency,terminal_community_atmosphere,stop_reason,stop_timestep
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,6,75,5,0.9067,0.9135,0.827,1.3333,0.9067,0.7233,1.0,1.0,0.7233,0.4367,0.2866,0.2866,0.9014,0.9825,0.6626,0.4865,0.5586,0.0721,,0.6855,0.4865,0.5289,0.0424,46,134,0,55,46,79,0.7183,1.0,0.7035,0.6564,0.5596,0.7223,0.5511,0.5292,15,285,243,"{""main_baseline_neutral"": 0.7183}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.5596}","{""main_baseline_neutral"": 0.1033}",0.2259,,0.6533,1.0,0.5917,300,1.0,1.0,0,15,0,7,3,5,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,7,90,6,0.8889,0.8978,0.7956,1.2903,0.8889,0.7283,1.0,1.0,0.7283,0.45,0.2783,0.2783,0.8953,0.9746,0.668,0.4899,0.5632,0.0733,,0.7003,0.4899,0.5296,0.0397,42,137,0,56,42,81,0.7183,1.0,0.7035,0.6556,0.5633,0.7847,0.5516,0.5295,15,285,241,"{""main_baseline_neutral"": 0.7183}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5633}","{""main_baseline_neutral"": 0.1033}",0.218,,0.6467,1.0,0.5933,300,1.0,1.0,0,14,0,9,2,3,0,support_report_2,negative_leaning,high_consensus,6
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,8,75,5,0.9067,0.9135,0.827,1.2105,0.9067,0.7667,1.0,1.0,0.7667,0.4583,0.3084,0.3084,0.9028,1.0,0.7131,0.4901,0.5634,0.0733,,0.6912,0.4901,0.5341,0.044,39,160,0,56,39,104,0.7433,1.0,0.7298,0.6865,0.5607,0.7116,0.5527,0.5308,15,285,244,"{""main_baseline_neutral"": 0.7433}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.5607}","{""main_baseline_neutral"": 0.09}",0.2548,,0.665,1.0,0.5917,300,1.0,1.0,0,15,0,9,1,5,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,9,75,5,0.9067,0.9125,0.8249,1.6875,0.9067,0.6417,1.0,1.0,0.6417,0.445,0.1967,0.1967,0.8841,0.9915,0.556,0.4923,0.5422,0.0499,,0.6669,0.4923,0.5116,0.0193,47,89,0,58,47,31,0.6183,1.0,0.5982,0.527,0.5414,0.7105,0.5325,0.5118,15,285,241,"{""main_baseline_neutral"": 0.6183}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5414}","{""main_baseline_neutral"": 0.04}",0.111,,0.61,1.0,0.595,300,1.0,1.0,0,14,0,6,6,2,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,10,75,5,0.9067,0.9123,0.8246,0.95,0.9067,0.73,1.0,1.0,0.73,0.4467,0.2833,0.2833,0.9028,0.9909,0.6714,0.4909,0.5604,0.0695,,0.6911,0.4909,0.531,0.0401,40,138,0,54,40,84,0.7417,1.0,0.7281,0.6878,0.5613,0.7308,0.5524,0.5319,15,285,245,"{""main_baseline_neutral"": 0.7417}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5613}","{""main_baseline_neutral"": 0.0933}",0.2247,,0.66,1.0,0.5883,300,1.0,1.0,0,14,0,9,1,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,11,90,6,0.8111,0.8221,0.5166,1.5429,0.8111,0.6167,1.0,1.0,0.6167,0.4467,0.17,0.17,0.8049,0.9455,0.5429,0.4904,0.5357,0.0453,,0.6563,0.4904,0.5087,0.0183,34,82,0,53,34,29,0.5917,1.0,0.5702,0.5122,0.5363,0.726,0.5264,0.5092,15,285,245,"{""main_baseline_neutral"": 0.5917}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5363}","{""main_baseline_neutral"": 0.0567}",0.0962,,0.5883,1.0,0.5783,300,1.0,1.0,0,15,0,6,4,5,0,support_report_2,negative_leaning,high_consensus,6
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,12,75,5,0.9067,0.9123,0.8246,1.381,0.9067,0.745,1.0,1.0,0.745,0.4317,0.3133,0.3133,0.9014,0.9815,0.6931,0.4904,0.5617,0.0713,,0.6986,0.4904,0.5317,0.0413,43,147,0,52,43,95,0.7533,1.0,0.7404,0.7033,0.5614,0.7439,0.5518,0.5313,15,285,246,"{""main_baseline_neutral"": 0.7533}","{""main_baseline_neutral"": 54}","{""main_baseline_neutral"": 0.5614}","{""main_baseline_neutral"": 0.12}",0.2614,,0.64,1.0,0.5867,300,1.0,1.0,0,15,0,9,2,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,13,75,5,0.8667,0.8737,0.7474,1.4706,0.8667,0.68,1.0,1.0,0.68,0.4333,0.2467,0.2467,0.875,0.9741,0.6095,0.4898,0.5471,0.0573,,0.6619,0.4898,0.5196,0.0298,50,108,0,55,50,53,0.6383,1.0,0.6193,0.5599,0.5449,0.6984,0.5368,0.5176,15,285,242,"{""main_baseline_neutral"": 0.6383}","{""main_baseline_neutral"": 58}","{""main_baseline_neutral"": 0.5449}","{""main_baseline_neutral"": 0.04}",0.1762,,0.61,1.0,0.59,300,1.0,1.0,0,15,0,7,7,1,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,14,75,5,0.9067,0.9135,0.827,1.3636,0.9067,0.765,1.0,1.0,0.765,0.4417,0.3233,0.3233,0.9028,0.9906,0.7166,0.4892,0.5636,0.0744,,0.7021,0.4892,0.5339,0.0447,47,159,0,52,47,107,0.7383,1.0,0.7246,0.6842,0.5619,0.7426,0.5524,0.532,15,285,247,"{""main_baseline_neutral"": 0.7383}","{""main_baseline_neutral"": 53}","{""main_baseline_neutral"": 0.5619}","{""main_baseline_neutral"": 0.11}",0.2749,,0.6583,1.0,0.5867,300,1.0,1.0,0,15,0,8,3,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,15,195,13,0.6462,0.82,0.3501,1.0968,0.6462,0.4883,1.0,1.0,0.4883,0.4417,0.0466,0.0466,0.6628,0.7254,0.4148,0.49,0.5201,0.0301,,0.6229,0.49,0.4882,-0.0018,49,117,0,66,49,51,0.5233,1.0,0.4982,0.4585,0.5205,0.7907,0.5063,0.4882,15,285,229,"{""main_baseline_neutral"": 0.5233}","{""main_baseline_neutral"": 71}","{""main_baseline_neutral"": 0.5205}","{""main_baseline_neutral"": 0.07}",-0.0269,,0.5367,1.0,0.5483,300,1.0,1.0,0,11,0,6,2,3,0,support_report_2,negative_leaning,high_consensus,13
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,16,75,5,0.9067,0.9123,0.8246,1.1304,0.9067,0.7433,1.0,1.0,0.7433,0.4583,0.285,0.285,0.9014,0.9808,0.6935,0.4916,0.5611,0.0695,,0.7005,0.4916,0.5319,0.0403,35,148,0,52,35,96,0.7533,1.0,0.7404,0.7036,0.5619,0.7323,0.553,0.5327,15,285,248,"{""main_baseline_neutral"": 0.7533}","{""main_baseline_neutral"": 52}","{""main_baseline_neutral"": 0.5619}","{""main_baseline_neutral"": 0.11}",0.2352,,0.64,1.0,0.585,300,1.0,1.0,0,14,0,6,2,6,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,17,165,11,0.8848,0.9166,0.8332,0.9072,0.8848,0.9017,1.0,1.0,0.9017,0.43,0.4717,0.4717,0.8867,0.9853,0.8772,0.4892,0.6087,0.1195,,0.7833,0.4892,0.5576,0.0684,50,241,0,66,50,175,0.9033,1.0,0.8982,0.8815,0.6071,0.9025,0.5916,0.5563,15,285,232,"{""main_baseline_neutral"": 0.9033}","{""main_baseline_neutral"": 68}","{""main_baseline_neutral"": 0.6071}","{""main_baseline_neutral"": 0.18}",0.4472,,0.7867,1.0,0.6217,300,1.0,1.0,0,14,0,11,1,2,0,support_report_2,negative_leaning,high_consensus,11
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,18,75,5,0.9067,0.9135,0.827,1.2778,0.9067,0.7317,1.0,1.0,0.7317,0.4483,0.2834,0.2834,0.9028,0.9825,0.6728,0.4895,0.56,0.0705,,0.6895,0.4895,0.5296,0.0401,37,141,0,57,37,84,0.735,1.0,0.7211,0.6749,0.5613,0.7183,0.553,0.531,15,285,243,"{""main_baseline_neutral"": 0.735}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.5613}","{""main_baseline_neutral"": 0.1167}",0.2245,,0.6417,1.0,0.5933,300,1.0,1.0,0,14,0,9,2,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,19,225,15,0.4489,0.6751,0.009,0.7532,0.4489,0.265,0.4667,0.4667,0.265,0.4467,-0.1817,-0.1817,0.4381,0.4014,0.2227,0.49,0.4701,-0.0199,,0.5088,0.49,0.4581,-0.0319,36,191,0,64,36,127,0.2667,0.4667,0.2561,0.2249,0.4704,0.5229,0.4676,0.458,15,285,229,"{""main_baseline_neutral"": 0.2667}","{""main_baseline_neutral"": 71}","{""main_baseline_neutral"": 0.4704}","{""main_baseline_neutral"": 0.0433}",-0.224,,0.3717,0.4483,0.4933,300,0.5385,-0.0769,7,6,0,7,2,4,0,support_report_1,positive_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,20,75,5,0.9067,0.9135,0.827,1.3158,0.9067,0.7333,1.0,1.0,0.7333,0.4417,0.2916,0.2916,0.9,0.9821,0.6762,0.4903,0.5594,0.0691,,0.6878,0.4903,0.53,0.0397,41,140,0,54,41,86,0.715,1.0,0.7,0.6537,0.5602,0.7253,0.5515,0.5302,15,285,244,"{""main_baseline_neutral"": 0.715}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.5602}","{""main_baseline_neutral"": 0.11}",0.2345,,0.64,1.0,0.59,300,1.0,1.0,0,14,0,9,2,3,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,21,75,5,0.9067,0.9135,0.827,1.5789,0.9067,0.705,1.0,1.0,0.705,0.4317,0.2733,0.2733,0.9054,0.9821,0.6414,0.4882,0.5519,0.0637,,0.679,0.4882,0.5227,0.0345,49,125,0,56,49,69,0.67,1.0,0.6526,0.5963,0.5526,0.7249,0.5435,0.523,15,285,244,"{""main_baseline_neutral"": 0.67}","{""main_baseline_neutral"": 56}","{""main_baseline_neutral"": 0.5526}","{""main_baseline_neutral"": 0.0667}",0.2097,,0.62,1.0,0.5917,300,1.0,1.0,0,15,0,5,6,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,22,75,5,0.9067,0.9135,0.827,1.0952,0.9067,0.7217,1.0,1.0,0.7217,0.4383,0.2834,0.2834,0.9028,0.9907,0.6626,0.4905,0.5595,0.069,,0.7014,0.4905,0.5283,0.0378,43,133,0,53,43,80,0.725,1.0,0.7105,0.6667,0.5602,0.7524,0.55,0.5296,15,285,246,"{""main_baseline_neutral"": 0.725}","{""main_baseline_neutral"": 54}","{""main_baseline_neutral"": 0.5602}","{""main_baseline_neutral"": 0.1}",0.2243,,0.6317,1.0,0.5883,300,1.0,1.0,0,15,0,8,1,6,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,23,225,15,0.52,0.7223,0.2395,0.9613,0.52,0.3183,0.5333,0.5333,0.3183,0.43,-0.1117,-0.1117,0.5171,0.4071,0.2913,0.4888,0.4828,-0.006,,0.545,0.4888,0.4639,-0.0249,54,163,0,67,54,96,0.3383,0.5333,0.3281,0.3239,0.4846,0.6613,0.4753,0.4656,15,285,230,"{""main_baseline_neutral"": 0.3383}","{""main_baseline_neutral"": 70}","{""main_baseline_neutral"": 0.4846}","{""main_baseline_neutral"": 0.05}",-0.1387,,0.4117,0.7083,0.51,300,0.5385,0.0769,6,7,0,8,1,4,0,support_report_2,negative_leaning,max_timestep,15
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,24,75,5,0.9067,0.9135,0.827,1.3889,0.9067,0.7433,1.0,1.0,0.7433,0.4667,0.2766,0.2766,0.9014,0.9912,0.6852,0.4919,0.5623,0.0704,,0.6936,0.4919,0.5315,0.0396,30,146,0,56,30,90,0.7517,1.0,0.7386,0.6975,0.5639,0.7293,0.5552,0.5338,15,285,243,"{""main_baseline_neutral"": 0.7517}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.5639}","{""main_baseline_neutral"": 0.1233}",0.2185,,0.6467,1.0,0.5917,300,1.0,1.0,0,13,0,5,4,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,25,75,5,0.8667,0.9061,0.8123,2.2143,0.8667,0.6533,1.0,1.0,0.6533,0.44,0.2133,0.2133,0.8696,0.9754,0.5711,0.4882,0.5403,0.0521,,0.6499,0.4882,0.5123,0.0241,42,98,0,60,42,38,0.6183,1.0,0.5982,0.5272,0.5398,0.6844,0.5322,0.5121,15,285,239,"{""main_baseline_neutral"": 0.6183}","{""main_baseline_neutral"": 61}","{""main_baseline_neutral"": 0.5398}","{""main_baseline_neutral"": 0.03}",0.1311,,0.605,1.0,0.5967,300,1.0,1.0,0,15,0,6,5,4,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,26,75,5,0.9067,0.9135,0.827,1.3889,0.9067,0.7533,1.0,1.0,0.7533,0.4567,0.2966,0.2966,0.9041,0.9912,0.6975,0.4904,0.5634,0.073,,0.691,0.4904,0.5334,0.043,40,152,0,56,40,96,0.7267,1.0,0.7123,0.6646,0.5612,0.7228,0.5526,0.531,15,285,243,"{""main_baseline_neutral"": 0.7267}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.5612}","{""main_baseline_neutral"": 0.0933}",0.2408,,0.6517,1.0,0.5933,300,1.0,1.0,0,14,0,4,5,5,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,27,75,5,0.8267,0.8141,0.6013,1.5625,0.8267,0.6533,1.0,1.0,0.6533,0.4267,0.2266,0.2266,0.8308,0.9407,0.583,0.4876,0.5384,0.0508,,0.6401,0.4876,0.5135,0.0259,50,102,0,56,50,46,0.6133,1.0,0.593,0.5311,0.5378,0.6889,0.5299,0.5121,15,285,241,"{""main_baseline_neutral"": 0.6133}","{""main_baseline_neutral"": 59}","{""main_baseline_neutral"": 0.5378}","{""main_baseline_neutral"": 0.03}",0.1563,,0.6017,1.0,0.5867,300,1.0,1.0,0,14,0,6,6,2,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,28,75,5,0.9067,0.9135,0.827,1.45,0.9067,0.7383,1.0,1.0,0.7383,0.4567,0.2816,0.2816,0.9041,0.9909,0.6816,0.4897,0.561,0.0713,,0.6932,0.4897,0.5314,0.0417,36,143,0,54,36,89,0.7233,1.0,0.7088,0.6653,0.5606,0.7332,0.5516,0.5307,15,285,245,"{""main_baseline_neutral"": 0.7233}","{""main_baseline_neutral"": 55}","{""main_baseline_neutral"": 0.5606}","{""main_baseline_neutral"": 0.09}",0.2249,,0.66,1.0,0.5883,300,1.0,1.0,0,14,0,9,3,2,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,29,75,5,0.9067,0.9123,0.8246,1.5,0.9067,0.6867,1.0,1.0,0.6867,0.4167,0.27,0.27,0.9014,0.9825,0.6173,0.4883,0.5499,0.0616,,0.6793,0.4883,0.5196,0.0313,50,114,0,57,50,57,0.6617,1.0,0.6439,0.5844,0.5482,0.7146,0.5394,0.5186,15,285,243,"{""main_baseline_neutral"": 0.6617}","{""main_baseline_neutral"": 57}","{""main_baseline_neutral"": 0.5482}","{""main_baseline_neutral"": 0.07}",0.2006,,0.62,1.0,0.59,300,1.0,1.0,0,14,0,6,3,5,0,support_report_2,negative_leaning,high_consensus,5
main,mycoplasma_pneumonia,high_interaction,main_baseline_neutral,single_persona,none,30,75,5,0.9067,0.9135,0.827,0.8571,0.9067,0.7267,1.0,1.0,0.7267,0.4367,0.29,0.29,0.9014,0.9722,0.6728,0.4897,0.5605,0.0708,,0.6972,0.4897,0.5305,0.0408,44,136,0,51,44,85,0.7283,1.0,0.714,0.6748,0.5612,0.7726,0.5501,0.5317,15,285,246,"{""main_baseline_neutral"": 0.7283}","{""main_baseline_neutral"": 54}","{""main_baseline_neutral"": 0.5612}","{""main_baseline_neutral"": 0.1067}",0.2361,,0.6467,1.0,0.5833,300,1.0,1.0,0,15,0,7,2,6,0,support_report_2,negative_leaning,high_consensus,5
